CustomerID,Recency,Frequency,Monetary
14686.0,323,5,885.83
14687.0,15,3,1402.06
14688.0,1,23,6290.32
14689.0,117,1,112.8
14690.0,60,3,639.34
14691.0,5,2,1274.68
14692.0,46,12,1745.09
14693.0,173,7,1165.36
14694.0,526,1,244.31
14695.0,428,3,1620.07
14696.0,28,6,2147.49
14697.0,127,2,188.61
14699.0,123,4,702.6
14700.0,98,4,2438.56
14701.0,81,13,3971.0
14702.0,25,21,5149.78
14704.0,51,4,487.82
14705.0,107,1,179.0
14706.0,527,1,390.69
14707.0,344,2,139.2
14708.0,63,4,1787.09
14709.0,2,21,7918.03
14710.0,288,9,1316.46
14711.0,0,9,2365.42
14712.0,21,2,526.72
14713.0,8,19,4782.12
14714.0,316,3,746.05
14715.0,3,7,1567.82
14716.0,57,2,424.33
14717.0,642,1,81.3
14718.0,319,1,226.42
14719.0,88,2,488.12
14720.0,35,1,155.8
14721.0,288,1,115.77
14722.0,56,3,513.37
14723.0,267,8,1405.76
14724.0,499,1,345.25
14725.0,303,3,597.16
14726.0,563,1,124.75
14727.0,183,3,467.93
14728.0,322,1,190.58
14729.0,282,3,907.38
14730.0,16,5,904.21
14731.0,114,2,251.02
14732.0,52,16,4432.88
14733.0,19,14,15643.26
14734.0,334,4,1056.42
14735.0,8,47,9770.18
14736.0,394,2,401.08
14737.0,37,3,3471.37
14738.0,42,7,1265.1
14739.0,3,22,10632.8
14740.0,106,11,4161.06
14741.0,22,5,1362.21
14742.0,344,1,579.85
14743.0,501,1,50.48
14744.0,206,12,3713.13
14745.0,21,12,2571.81
14746.0,315,4,593.5
14747.0,158,1,328.2
14748.0,32,9,2855.34
14749.0,388,1,310.15
14750.0,645,1,112.03
14751.0,593,2,126.45
14753.0,369,1,306.36
14754.0,204,5,1140.7
14755.0,21,21,7829.95
14756.0,291,2,1914.8
14758.0,53,7,2864.97
14759.0,21,2,870.85
14760.0,206,1,89.2
14761.0,243,2,289.52
14762.0,172,2,417.57
14765.0,21,2,95.5
14766.0,77,9,5614.08
14767.0,383,1,382.81
14768.0,36,1,133.2
14769.0,17,15,11585.07
14770.0,141,8,3637.64
14771.0,530,2,594.62
14772.0,21,1,139.26
14773.0,501,1,140.55
14774.0,437,1,241.45
14775.0,46,2,1108.02
14776.0,14,12,3032.22
14777.0,312,1,307.56
14778.0,36,2,730.86
14779.0,189,3,386.15
14782.0,228,1,200.1
14783.0,568,1,307.3
14784.0,232,2,274.62
14786.0,459,1,90.96
14787.0,380,1,110.65
14788.0,505,1,476.88
14790.0,28,8,2145.6
14791.0,515,1,303.63
14793.0,444,1,396.91
14794.0,112,7,1313.53
14795.0,75,1,131.45
14796.0,3,24,9460.52
14797.0,416,1,300.31
14798.0,53,7,647.97
14799.0,646,1,180.45
14800.0,18,14,7275.02
14802.0,347,2,1502.98
14803.0,71,3,845.55
14805.0,222,4,659.24
14806.0,348,1,110.04
14807.0,299,2,519.29
14808.0,53,6,1846.31
14809.0,530,2,686.76
14810.0,12,12,2318.47
14811.0,296,1,170.5
14812.0,507,1,185.8
14813.0,278,4,1090.87
14814.0,490,1,160.46
14816.0,106,1,271.85
14817.0,109,7,3959.86
14818.0,78,5,922.24
14819.0,101,3,282.81
14820.0,82,6,907.24
14821.0,275,7,1286.45
14822.0,394,1,157.7
14823.0,89,3,321.43
14824.0,0,7,3337.11
14825.0,36,19,4037.54
14826.0,490,2,385.2
14828.0,105,13,9839.46
14829.0,93,6,1526.92
14831.0,589,3,1676.57
14832.0,539,1,322.69
14833.0,407,1,94.8
14834.0,29,3,915.16
14835.0,437,2,297.0
14837.0,14,8,3156.38
14838.0,332,2,773.67
14839.0,327,3,915.28
14840.0,176,2,362.71
14841.0,88,12,6242.81
14842.0,4,3,1901.52
14843.0,345,1,211.8
14844.0,32,9,5770.3
14845.0,508,1,150.0
14846.0,336,1,437.4
14847.0,57,3,1348.95
14848.0,313,1,310.56
14849.0,4,35,13617.44
14850.0,220,7,1794.01
14851.0,165,2,524.19
14852.0,5,17,5498.91
14853.0,120,4,1115.57
14854.0,42,10,3864.66
14855.0,28,7,6520.3
14857.0,57,6,3001.25
14858.0,414,1,180.75
14859.0,113,2,648.76
14861.0,289,9,1254.94
14862.0,57,1,304.1
14865.0,281,3,114.72
14866.0,14,11,7624.22
14867.0,94,16,2952.06
14868.0,29,8,2527.49
14869.0,12,5,2469.85
14870.0,170,6,1838.95
14871.0,87,8,1091.34
14872.0,392,3,816.6
14873.0,119,2,854.13
14874.0,444,1,116.18
14875.0,16,3,2862.4
14876.0,430,2,256.7
14877.0,327,2,437.0
14878.0,82,22,3702.72
14879.0,593,1,185.06
14880.0,94,2,363.27
14882.0,299,12,3038.45
14883.0,72,2,358.48
14884.0,578,1,120.6
14885.0,40,3,1598.12
14886.0,161,1,364.8
14888.0,116,1,369.2
14889.0,245,1,135.9
14890.0,162,3,817.25
14891.0,57,4,1106.73
14892.0,599,1,202.35
14893.0,526,1,571.76
14894.0,352,2,837.06
14895.0,0,31,21955.62
14896.0,113,8,2092.42
14897.0,205,5,1949.66
14898.0,43,13,3215.59
14899.0,304,1,1384.88
14900.0,431,1,13.92
14901.0,10,8,1690.48
14902.0,304,2,702.96
14903.0,33,4,2411.82
14904.0,317,2,615.2
14905.0,66,8,1971.39
14906.0,354,1,68.44
14907.0,8,14,5272.87
14908.0,372,1,104.1
14909.0,346,3,1404.68
14911.0,2,309,234125.25
14912.0,155,5,1504.19
14913.0,92,7,3762.85
14915.0,0,11,1811.25
14916.0,2,7,2741.73
14917.0,505,2,1123.75
14918.0,24,9,5955.81
14919.0,448,1,359.35
14920.0,121,3,1607.17
14921.0,110,1,903.01
14922.0,302,2,843.74
14924.0,154,3,931.01
14926.0,290,2,359.4
14927.0,305,1,308.2
14928.0,536,1,223.91
14929.0,330,1,612.81
14930.0,17,6,5246.63
14931.0,115,2,586.0
14932.0,274,2,1029.66
14933.0,352,4,1770.0
14934.0,191,4,2441.4
14935.0,206,2,2849.83
14936.0,17,7,9346.67
14937.0,39,1,759.56
14938.0,471,2,2322.43
14940.0,326,2,531.49
14941.0,487,1,182.1
14942.0,310,4,746.56
14943.0,572,1,107.62
14944.0,3,14,7048.61
14945.0,322,1,179.4
14947.0,39,5,937.47
14948.0,7,4,639.23
14949.0,378,4,515.0
14952.0,115,28,13064.47
14953.0,327,3,723.95
14954.0,612,1,167.27
14955.0,641,1,163.77
14956.0,330,1,1325.0
14957.0,162,2,333.29
14958.0,56,6,957.94
14959.0,18,3,537.32
14960.0,80,1,88.3
14961.0,0,20,14283.4
14962.0,179,4,366.91
14963.0,92,8,1970.88
14964.0,156,1,206.21
14965.0,5,2,599.0
14966.0,296,5,924.52
14967.0,350,5,1518.81
14968.0,367,1,357.4
14969.0,612,1,906.23
14970.0,46,11,4447.04
14972.0,37,2,145.07
14973.0,16,3,1314.45
14975.0,330,1,192.45
14976.0,10,4,559.96
14977.0,634,1,31.93
14978.0,144,9,2748.0
14979.0,644,1,439.46
14980.0,646,1,150.68
14981.0,155,2,372.92
14982.0,481,1,237.78
14983.0,598,1,183.2
14984.0,89,5,1168.32
14985.0,107,2,296.75
14986.0,285,2,566.9
14987.0,274,7,1550.65
14988.0,120,7,2066.6
14989.0,570,1,342.4
14990.0,521,2,305.42
14991.0,339,1,314.67
14992.0,351,1,210.5
14993.0,472,1,36.13
14994.0,291,5,960.63
14995.0,189,1,119.31
14996.0,390,2,442.29
14997.0,87,2,385.68
14998.0,79,4,770.73
14999.0,501,1,129.48
15001.0,303,2,230.86
15002.0,24,9,4817.28
15003.0,382,6,1060.7
15004.0,56,1,1246.32
15005.0,4,48,12312.13
15006.0,362,1,323.05
15007.0,68,1,156.91
15008.0,389,2,360.0
15011.0,304,2,416.6
15012.0,282,2,628.64
15013.0,396,10,1641.3
15014.0,85,1,117.73
15015.0,410,13,2365.02
15016.0,81,5,630.3
15018.0,161,2,402.59
15019.0,175,1,266.0
15020.0,288,1,203.42
15021.0,65,8,1988.09
15022.0,586,1,281.05
15023.0,25,17,10478.24
15024.0,22,11,3259.8
15025.0,477,1,636.08
15026.0,149,4,823.39
15027.0,77,9,3096.42
15028.0,277,3,716.55
15029.0,528,1,365.1
15030.0,177,7,1614.39
15031.0,19,12,2750.23
15032.0,165,8,13780.65
15033.0,18,6,1629.1
15034.0,141,11,6669.62
15036.0,86,2,245.69
15037.0,285,2,402.51
15038.0,96,7,1121.82
15039.0,0,84,38630.79
15040.0,450,1,7.49
15041.0,79,2,294.02
15042.0,108,2,315.45
15043.0,372,5,2336.8
15044.0,45,31,13706.38
15045.0,60,2,735.66
15046.0,5,21,6583.15
15047.0,178,1,343.62
15048.0,25,3,423.23
15049.0,182,1,121.17
15050.0,330,2,2411.7
15051.0,59,7,2921.29
15052.0,228,1,215.78
15053.0,65,2,478.6
15055.0,383,3,560.07
15056.0,429,1,133.45
15057.0,184,5,3255.96
15058.0,33,12,2530.7
15059.0,16,17,3194.45
15061.0,36,116,119859.38
15062.0,126,7,2411.8
15063.0,122,1,370.8
15064.0,319,4,1254.41
15065.0,73,4,3027.48
15067.0,191,3,2981.17
15068.0,165,3,863.45
15069.0,88,1,1109.53
15070.0,281,3,843.25
15071.0,2,4,1455.56
15072.0,388,1,187.52
15073.0,94,7,2606.57
15074.0,14,3,1566.33
15076.0,81,3,1447.74
15077.0,403,2,2428.08
15078.0,14,43,14721.36
15079.0,121,11,3767.35
15080.0,336,2,546.25
15081.0,117,9,1708.97
15082.0,577,1,93.35
15083.0,165,1,88.2
15084.0,288,2,965.2
15085.0,638,1,347.54
15086.0,473,2,218.53
15087.0,190,1,306.94
15089.0,3,3,2036.28
15090.0,217,1,381.32
15091.0,583,2,565.9
15092.0,124,3,776.46
15093.0,25,22,13756.19
15094.0,372,2,83.0
15095.0,12,10,3141.64
15097.0,492,2,660.27
15098.0,91,3,39916.5
15100.0,242,7,2894.7
15101.0,268,5,1262.69
15102.0,439,2,554.67
15104.0,105,2,1027.44
15105.0,43,3,1328.96
15106.0,50,3,1032.83
15107.0,220,9,940.35
15108.0,50,4,1300.25
15109.0,154,3,983.1
15110.0,35,4,886.3
15111.0,281,3,1451.89
15112.0,520,1,209.4
15114.0,2,9,2318.53
15115.0,641,1,191.74
15116.0,43,2,790.97
15117.0,29,5,1609.92
15118.0,43,1,244.8
15119.0,154,1,266.4
15120.0,42,1,358.82
15121.0,197,1,295.15
15122.0,23,11,4497.47
15123.0,115,4,3526.33
15124.0,100,3,357.38
15125.0,22,21,16291.87
15126.0,445,2,449.49
15127.0,428,1,304.97
15128.0,35,4,1482.92
15129.0,15,22,6209.51
15130.0,78,1,330.11
15131.0,303,1,80.28
15132.0,14,3,842.23
15133.0,36,5,1806.9
15134.0,36,6,823.16
15135.0,148,2,305.68
15136.0,5,1,582.9
15137.0,429,2,823.4
15138.0,302,1,502.52
15139.0,148,2,178.96
15140.0,24,6,2617.55
15141.0,366,7,1388.47
15142.0,319,5,2121.18
15143.0,134,2,563.63
15144.0,1,22,9140.71
15145.0,136,2,724.03
15146.0,73,2,1327.16
15147.0,149,1,623.5
15149.0,42,5,1554.61
15150.0,18,8,7256.23
15151.0,332,2,2085.61
15152.0,22,7,2901.35
15154.0,387,2,1091.99
15155.0,292,1,383.97
15157.0,63,4,2223.41
15158.0,310,1,204.62
15159.0,21,22,12445.69
15160.0,266,4,589.27
15161.0,297,1,119.92
15162.0,640,1,312.9
15163.0,101,1,155.0
15164.0,117,8,1594.05
15165.0,282,1,975.5
15166.0,376,1,167.16
15167.0,229,5,1659.67
15169.0,291,2,569.22
15170.0,315,1,81.15
15171.0,240,1,1289.5
15172.0,44,3,886.74
15173.0,289,7,1494.6
15174.0,231,2,481.46
15176.0,576,1,988.04
15177.0,334,1,948.93
15178.0,169,1,40.5
15179.0,142,11,6740.09
15180.0,276,3,904.43
15181.0,84,4,945.72
15182.0,63,11,2998.95
15183.0,456,3,639.93
15184.0,99,3,518.42
15186.0,77,4,1221.05
15187.0,0,6,1883.88
15188.0,634,1,310.43
15189.0,0,38,13934.76
15190.0,343,1,834.44
15191.0,372,3,588.05
15192.0,28,5,1981.39
15194.0,35,24,9280.69
15196.0,341,2,316.25
15197.0,161,5,1571.15
15198.0,1,5,571.35
15199.0,3,9,2821.45
15200.0,403,1,549.05
15201.0,35,6,1539.67
15202.0,329,3,6001.49
15203.0,14,13,3900.7
15204.0,266,1,316.58
15205.0,36,1,476.3
15206.0,8,3,236.7
15207.0,325,3,683.92
15208.0,72,3,423.92
15209.0,639,1,178.98
15210.0,134,3,1176.19
15211.0,274,1,766.14
15212.0,150,2,208.28
15213.0,227,2,328.35
15214.0,92,2,651.63
15215.0,5,5,1987.53
15216.0,527,1,389.49
15217.0,472,1,426.24
15218.0,25,19,9625.03
15219.0,85,2,685.45
15220.0,24,5,1284.05
15221.0,275,4,2465.45
15222.0,227,11,3550.91
15223.0,134,5,1417.95
15224.0,267,5,871.36
15225.0,143,1,409.4
15226.0,219,1,154.41
15227.0,124,7,2145.91
15228.0,38,5,4417.59
15229.0,495,1,160.5
15230.0,148,2,429.6
15231.0,530,1,250.26
15232.0,22,2,612.06
15233.0,310,1,59.4
15234.0,185,1,197.0
15235.0,126,16,2937.81
15236.0,207,1,321.05
15237.0,112,2,1093.65
15238.0,4,2,772.78
15240.0,100,10,3798.79
15241.0,36,9,2638.58
15242.0,331,1,302.04
15243.0,344,1,610.6
15244.0,157,2,578.45
15245.0,43,8,4610.84
15246.0,147,3,780.4
15247.0,31,3,976.06
15248.0,320,3,1893.93
15249.0,0,16,8216.88
15250.0,549,1,60.0
15251.0,0,18,19535.37
15252.0,92,4,1663.18
15253.0,78,4,1310.74
15254.0,36,3,1088.35
15255.0,305,8,2838.57
15256.0,57,2,170.4
15257.0,192,2,685.9
15258.0,77,2,623.16
15259.0,421,4,1182.38
15260.0,9,25,9188.23
15261.0,44,4,1508.0
15262.0,232,3,418.82
15263.0,15,1,156.51
15264.0,439,1,454.66
15265.0,60,4,3345.64
15266.0,247,5,852.21
15267.0,64,2,1407.76
15268.0,387,3,961.9
15269.0,289,2,816.56
15270.0,26,19,7995.66
15271.0,3,19,3799.09
15272.0,359,4,1363.54
15273.0,508,1,228.96
15276.0,303,3,514.22
15277.0,334,1,220.44
15278.0,470,4,496.16
15279.0,263,5,1580.54
15280.0,81,3,406.22
15281.0,45,15,8403.2
15282.0,479,1,348.59
15283.0,299,3,148.33
15284.0,409,1,24.75
15285.0,316,1,94.92
15287.0,288,3,369.34
15288.0,64,9,3582.97
15289.0,46,4,1351.29
15290.0,12,20,5945.65
15291.0,3,37,12863.28
15292.0,110,1,180.94
15293.0,574,1,247.5
15294.0,319,1,233.35
15295.0,563,1,217.24
15296.0,18,11,9269.46
15298.0,1,18,8017.69
15299.0,73,8,6519.54
15301.0,22,14,6280.89
15302.0,639,1,308.0
15303.0,199,3,1224.18
15304.0,73,7,717.05
15305.0,464,1,93.6
15306.0,1,8,2967.45
15307.0,4,1,205.3
15308.0,183,1,310.47
15309.0,519,4,797.96
15310.0,387,1,1634.64
15311.0,3,182,102158.74
15312.0,12,11,2800.14
15313.0,19,1,52.0
15314.0,108,3,820.45
15315.0,25,1,233.54
15316.0,235,1,165.0
15317.0,586,1,129.75
15319.0,192,1,204.5
15321.0,200,10,5120.89
15322.0,385,1,711.18
15323.0,471,3,434.6
15324.0,610,1,140.22
15325.0,12,8,1602.01
15326.0,242,5,1700.52
15328.0,316,1,107.24
15329.0,43,10,2688.63
15331.0,408,3,767.91
15332.0,275,6,6553.74
15333.0,117,1,1028.56
15334.0,65,3,351.67
15336.0,310,1,240.5
15337.0,320,1,373.02
15338.0,586,1,283.43
15339.0,227,6,1511.67
15340.0,470,1,105.5
15341.0,358,1,382.2
15342.0,38,1,406.09
15346.0,241,3,596.12
15347.0,275,4,1363.6
15349.0,67,2,473.81
15350.0,282,2,663.25
15351.0,278,4,2052.85
15352.0,457,1,114.95
15353.0,163,7,3175.95
15354.0,512,3,284.4
15356.0,14,11,2978.09
15358.0,29,35,14343.02
15359.0,571,8,181.35
15361.0,270,4,689.07
15362.0,357,2,613.08
15363.0,281,2,1004.11
15364.0,4,2,913.19
15365.0,5,8,3204.09
15366.0,267,6,1892.11
15367.0,154,9,4619.92
15368.0,303,1,275.8
15369.0,401,11,6251.26
15370.0,50,5,2866.42
15371.0,571,1,59.4
15372.0,46,8,6017.06
15373.0,24,14,2692.38
15374.0,37,2,307.32
15375.0,599,1,60.96
15376.0,26,2,989.02
15377.0,291,4,1211.75
15378.0,371,2,246.5
15379.0,78,8,4877.84
15380.0,50,8,2371.36
15381.0,122,5,1890.57
15382.0,93,10,9904.96
15384.0,78,4,2027.79
15385.0,301,2,625.2
15386.0,95,1,394.14
15387.0,401,1,468.65
15388.0,179,1,140.54
15389.0,81,5,2733.8
15390.0,305,2,1216.66
15391.0,493,1,289.87
15392.0,269,4,1715.07
15393.0,190,4,783.58
15394.0,113,9,4539.7
15395.0,234,1,107.45
15396.0,21,2,796.38
15397.0,198,1,94.0
15400.0,1,8,1302.3
15401.0,361,2,216.95
15402.0,57,6,1830.54
15403.0,400,2,170.88
15404.0,284,1,257.06
15405.0,98,2,659.84
15406.0,210,3,717.45
15407.0,92,3,740.73
15408.0,173,1,267.18
15409.0,630,1,131.25
15410.0,8,9,4324.29
15411.0,33,2,382.21
15412.0,80,1,190.53
15413.0,600,5,6798.72
15414.0,151,1,36.2
15415.0,222,1,572.81
15416.0,64,6,3732.83
15418.0,334,2,452.32
15420.0,343,6,743.0
15421.0,124,9,3594.34
15422.0,232,7,1619.97
15423.0,490,2,223.39
15424.0,163,3,597.78
15425.0,309,4,1944.57
15426.0,166,6,1830.98
15428.0,296,3,668.97
15430.0,376,2,954.75
15431.0,411,1,153.24
15432.0,450,1,149.57
15433.0,122,2,533.3
15434.0,16,9,2112.86
15436.0,143,1,489.05
15437.0,171,2,393.45
15438.0,40,1,156.58
15439.0,313,4,1269.05
15440.0,45,2,237.66
15441.0,305,3,1254.21
15442.0,157,1,594.0
15443.0,18,9,2623.82
15445.0,173,2,284.5
15446.0,285,3,406.95
15447.0,239,5,492.88
15448.0,221,2,788.81
15449.0,94,2,647.7
15451.0,343,2,233.21
15452.0,173,4,1507.63
15453.0,1,4,712.8
15454.0,271,2,307.69
15455.0,506,1,38.25
15456.0,192,10,2119.27
15457.0,171,1,237.07
15458.0,311,1,208.8
15459.0,326,2,202.83
15460.0,263,1,216.76
15461.0,369,2,429.7
15462.0,3,4,737.05
15464.0,247,1,1048.85
15465.0,47,29,11293.16
15466.0,298,3,1236.48
15467.0,54,2,402.56
15468.0,301,1,962.97
15469.0,29,2,640.0
15470.0,484,1,63.42
15471.0,289,2,847.08
15472.0,22,1,371.56
15473.0,353,1,274.8
15474.0,504,1,163.1
15476.0,289,4,2209.98
15477.0,558,1,368.4
15478.0,484,1,583.56
15479.0,642,1,147.4
15480.0,25,5,6279.0
15481.0,310,1,1993.34
15482.0,74,11,5641.1
15483.0,70,10,862.2
15484.0,449,2,1061.69
15485.0,245,6,4475.14
15486.0,436,1,102.0
15487.0,588,1,231.32
15488.0,1,5,431.92
15489.0,120,6,1633.59
15490.0,339,1,217.6
15491.0,4,6,3100.09
15493.0,58,7,3631.93
15494.0,30,4,3608.2
15495.0,288,1,246.5
15496.0,540,1,146.14
15497.0,228,8,8365.79
15498.0,29,36,21849.55
15499.0,632,1,161.6
15501.0,313,2,402.5
15502.0,32,7,9564.07
15503.0,271,2,267.15
15504.0,429,3,371.02
15505.0,22,3,2091.14
15506.0,47,4,1270.12
15507.0,80,1,492.36
15508.0,98,6,1000.27
15509.0,289,1,166.51
15510.0,239,1,250.0
15512.0,64,4,331.58
15513.0,3,33,24344.47
15514.0,134,13,5021.03
15515.0,296,1,171.81
15517.0,142,1,267.03
15518.0,33,14,3901.25
15519.0,292,2,344.61
15521.0,3,15,6433.27
15523.0,297,15,16947.98
15524.0,515,1,151.4
15525.0,282,2,783.71
15527.0,53,20,4476.65
15528.0,163,1,229.33
15529.0,51,9,3515.8
15530.0,58,4,1480.1
15532.0,40,9,3416.76
15534.0,634,1,162.25
15535.0,82,6,1087.82
15536.0,318,1,259.09
15537.0,72,1,110.92
15538.0,446,6,3358.4
15540.0,284,1,247.38
15541.0,23,1,85.13
15542.0,421,3,918.45
15543.0,197,2,242.84
15544.0,28,18,7388.09
15545.0,280,1,270.66
15546.0,515,2,1079.1
15547.0,19,20,7970.26
15548.0,504,1,158.09
15549.0,66,7,2284.38
15550.0,15,11,2076.45
15551.0,303,6,1274.02
15552.0,126,2,252.52
15554.0,186,1,217.2
15555.0,12,30,10127.12
15558.0,548,1,214.13
15559.0,477,1,1109.4
15560.0,306,2,153.52
15561.0,58,7,1583.47
15562.0,260,3,673.38
15563.0,109,5,2202.18
15564.0,372,2,70.74
15566.0,301,2,227.87
15569.0,12,10,3586.35
15570.0,50,22,7972.2
15571.0,295,10,3401.2
15572.0,18,7,3071.1
15573.0,527,3,599.73
15574.0,86,6,1518.7
15575.0,528,1,30.1
15577.0,60,5,397.98
15578.0,71,1,127.1
15579.0,222,4,1153.5
15580.0,285,8,1381.19
15581.0,29,38,7794.59
15582.0,9,2,541.51
15583.0,285,1,107.86
15584.0,71,3,707.04
15585.0,85,1,455.3
15586.0,501,3,1139.1
15587.0,51,5,1065.24
15588.0,586,1,579.6
15589.0,164,3,478.53
15590.0,291,5,1496.6
15591.0,491,3,217.9
15594.0,2,2,788.22
15595.0,396,1,357.6
15596.0,9,9,3130.04
15597.0,484,1,238.8
15598.0,336,1,307.34
15599.0,113,2,937.15
15600.0,337,4,1199.31
15601.0,31,27,13769.02
15602.0,109,12,2475.59
15603.0,557,1,40.0
15605.0,161,7,1428.75
15606.0,28,16,4750.21
15607.0,245,9,1708.97
15608.0,29,2,977.98
15609.0,93,1,298.48
15611.0,12,21,2352.97
15613.0,519,1,433.72
15614.0,346,4,3147.36
15615.0,14,43,18342.08
15616.0,347,1,317.11
15617.0,305,3,828.55
15618.0,1,3,419.04
15620.0,129,3,1264.19
15622.0,106,13,6745.05
15623.0,50,8,2437.05
15624.0,25,4,588.13
15625.0,12,9,3236.4
15626.0,238,2,673.6
15627.0,366,2,566.9
15628.0,7,13,4407.42
15629.0,359,4,2240.9
15630.0,113,2,691.91
15631.0,551,1,596.67
15632.0,30,6,2351.84
15633.0,418,13,4352.46
15634.0,292,1,311.1
15635.0,304,1,100.35
15636.0,191,3,1026.52
15637.0,322,4,574.23
15638.0,287,6,2265.2
15639.0,43,3,1065.08
15640.0,30,25,20361.26
15641.0,14,12,5345.55
15642.0,638,1,105.78
15643.0,100,3,664.0
15644.0,75,4,813.0
15645.0,323,2,443.16
15646.0,66,5,974.61
15647.0,324,1,169.0
15648.0,113,2,657.35
15649.0,245,4,2170.35
15650.0,430,2,553.88
15651.0,169,3,840.08
15652.0,0,5,1420.34
15653.0,1,2,877.44
15655.0,152,1,560.67
15656.0,87,3,563.63
15658.0,99,8,2423.47
15659.0,295,2,226.04
15660.0,44,12,2096.47
15661.0,226,8,1215.95
15662.0,570,2,283.73
15663.0,15,1,138.14
15664.0,358,3,867.6
15665.0,77,5,4015.12
15666.0,381,2,632.94
15668.0,126,1,76.32
15669.0,12,3,565.54
15670.0,205,2,325.2
15671.0,3,5,1972.89
15672.0,634,1,45.3
15673.0,65,8,5638.16
15674.0,122,12,5881.29
15675.0,64,3,443.74
15676.0,192,1,897.8
15677.0,330,2,648.4
15678.0,304,2,1541.19
15679.0,63,2,260.26
15680.0,275,8,3652.79
15681.0,92,12,2266.76
15682.0,508,2,318.24
15683.0,26,2,524.54
15684.0,456,3,173.95
15685.0,359,1,55.98
15686.0,329,1,90.0
15687.0,95,5,1679.45
15688.0,327,1,190.57
15689.0,28,3,521.03
15690.0,9,1,111.0
15691.0,161,4,571.3
15693.0,568,1,37.5
15694.0,85,19,7637.19
15695.0,175,4,1131.04
15696.0,129,11,2808.01
15697.0,598,1,246.75
15698.0,533,1,46.2
15700.0,81,2,696.68
15701.0,19,1,857.0
15702.0,385,2,140.39
15703.0,173,1,211.5
15704.0,49,6,3817.96
15705.0,110,1,143.1
15706.0,25,1,450.05
15708.0,47,8,3714.91
15709.0,192,2,327.85
15710.0,326,1,898.87
15711.0,465,2,420.25
15712.0,18,10,3166.36
15713.0,52,4,1010.79
15714.0,362,3,453.93
15715.0,464,5,658.02
15716.0,54,11,3056.81
15717.0,143,5,607.0
15718.0,449,1,293.79
15719.0,8,29,9246.12
15720.0,459,1,143.19
15722.0,17,9,4460.34
15723.0,273,4,947.65
15724.0,110,3,310.85
15726.0,299,1,321.91
15727.0,16,14,8875.84
15728.0,288,2,544.6
15729.0,121,3,192.55
15730.0,1,4,1382.92
15731.0,462,1,125.3
15732.0,121,10,1682.07
15733.0,191,1,162.3
15734.0,23,4,2263.3
15735.0,330,1,327.68
15736.0,344,2,1815.72
15737.0,56,5,897.93
15738.0,5,38,12414.0
15741.0,367,2,208.62
15742.0,528,1,156.87
15743.0,22,2,434.05
15745.0,145,1,302.85
15746.0,43,1,196.88
15747.0,29,8,2138.04
15748.0,358,2,465.45
15749.0,144,3,44534.3
15750.0,79,14,5441.54
15751.0,369,11,1380.44
15752.0,2,8,3674.31
15753.0,213,1,79.2
15754.0,155,7,2670.84
15755.0,17,14,4773.7
15756.0,61,3,364.84
15757.0,126,5,2487.3
15759.0,127,7,830.93
15760.0,539,2,13916.34
15761.0,351,1,143.05
15764.0,16,7,4499.73
15765.0,575,1,370.63
15766.0,365,2,516.0
15768.0,24,34,15601.09
15769.0,10,39,74315.32
15770.0,521,1,321.45
15771.0,513,3,1006.54
15772.0,327,1,280.88
15773.0,318,1,138.84
15774.0,327,5,1059.14
15775.0,154,2,150.5
15776.0,42,1,241.62
15777.0,150,7,1762.61
15778.0,340,1,307.95
15779.0,372,2,124.08
15780.0,92,3,475.28
15781.0,46,2,211.3
15782.0,339,1,1399.36
15784.0,376,2,848.33
15785.0,66,15,5306.79
15786.0,23,3,6743.46
15788.0,417,1,221.83
15789.0,267,6,1962.01
15791.0,113,4,3218.89
15792.0,308,2,933.84
15793.0,177,6,1740.6
15794.0,645,2,777.0
15795.0,58,8,1979.87
15796.0,18,14,4039.99
15797.0,22,6,2821.08
15798.0,401,3,1535.37
15799.0,94,3,1021.39
15800.0,16,7,1242.58
15801.0,18,1,137.22
15802.0,51,1,451.42
15803.0,354,3,1513.84
15804.0,3,5,2554.84
15805.0,15,24,8228.75
15806.0,66,2,521.88
15807.0,317,2,913.62
15808.0,215,21,18409.93
15809.0,93,6,1157.88
15810.0,79,7,2968.25
15811.0,14,6,3445.7
15812.0,16,12,5201.47
15813.0,116,2,1303.91
15814.0,302,2,689.11
15815.0,49,4,1874.7
15816.0,451,2,144.15
15817.0,329,3,2766.4
15818.0,497,1,340.5
15819.0,40,9,3614.81
15820.0,228,1,206.98
15822.0,268,5,1394.79
15823.0,281,3,3897.17
15824.0,362,2,890.94
15825.0,81,1,532.94
15826.0,119,2,1663.97
15827.0,23,27,3556.14
15828.0,284,1,1108.82
15829.0,8,2,636.14
15831.0,33,2,451.11
15832.0,163,1,836.79
15833.0,646,1,80.4
15834.0,74,6,3331.06
15835.0,46,3,675.51
15837.0,394,1,385.03
15838.0,17,27,54673.42
15839.0,57,1,299.18
15840.0,81,1,241.74
15841.0,127,7,2131.61
15842.0,302,2,548.8
15843.0,212,1,118.95
15845.0,53,8,3241.27
15846.0,294,1,107.01
15847.0,197,4,613.98
15848.0,530,1,139.94
15850.0,77,5,938.75
15851.0,435,1,109.73
15852.0,95,3,257.26
15854.0,49,18,5002.85
15855.0,45,6,1052.72
15856.0,4,42,29274.71
15857.0,339,1,273.48
15858.0,198,10,3337.74
15859.0,341,1,438.46
