CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score_Sum,Customer_Persona
15189.0,0,38,13934.76,5,5,5,555,15,Champions
15190.0,343,1,834.44,2,1,3,213,6,About to Sleep
15191.0,372,3,588.05,1,3,3,133,7,Others / Need Attention
15192.0,28,5,1981.39,5,4,4,544,13,Champions
15194.0,35,24,9280.69,5,5,5,555,15,Champions
15196.0,341,2,316.25,2,2,2,222,6,About to Sleep
15197.0,161,5,1571.15,3,4,4,344,11,Loyal Customers
15198.0,1,5,571.35,5,4,3,543,12,Champions
15199.0,3,9,2821.45,5,5,5,555,15,Champions
15200.0,403,1,549.05,1,1,2,112,4,Hibernating / Lost
15201.0,35,6,1539.67,5,4,4,544,13,Champions
15202.0,329,3,6001.49,2,3,5,235,10,At Risk
15203.0,14,13,3900.7,5,5,5,555,15,Champions
15204.0,266,1,316.58,2,1,2,212,5,About to Sleep
15205.0,36,1,476.3,5,1,2,512,8,New Customers
15206.0,8,3,236.7,5,3,1,531,9,Loyal Customers
15207.0,325,3,683.92,2,3,3,233,8,At Risk
15208.0,72,3,423.92,4,3,2,432,9,Loyal Customers
15209.0,639,1,178.98,1,1,1,111,3,Hibernating / Lost
15210.0,134,3,1176.19,3,3,4,334,10,Loyal Customers
15211.0,274,1,766.14,2,1,3,213,6,About to Sleep
15212.0,150,2,208.28,3,2,1,321,6,Promising / Potential
15213.0,227,2,328.35,3,2,2,322,7,Promising / Potential
15214.0,92,2,651.63,4,2,3,423,9,Promising / Potential
15215.0,5,5,1987.53,5,4,4,544,13,Champions
15216.0,527,1,389.49,1,1,2,112,4,Hibernating / Lost
15217.0,472,1,426.24,1,1,2,112,4,Hibernating / Lost
15218.0,25,19,9625.03,5,5,5,555,15,Champions
15219.0,85,2,685.45,4,2,3,423,9,Promising / Potential
15220.0,24,5,1284.05,5,4,4,544,13,Champions
15221.0,275,4,2465.45,2,4,4,244,10,At Risk
15222.0,227,11,3550.91,3,5,5,355,13,Loyal Customers
15223.0,134,5,1417.95,3,4,4,344,11,Loyal Customers
15224.0,267,5,871.36,2,4,3,243,9,At Risk
15225.0,143,1,409.4,3,1,2,312,6,Others / Need Attention
15226.0,219,1,154.41,3,1,1,311,5,Others / Need Attention
15227.0,124,7,2145.91,3,4,4,344,11,Loyal Customers
15228.0,38,5,4417.59,4,4,5,445,13,Champions
15229.0,495,1,160.5,1,1,1,111,3,Hibernating / Lost
15230.0,148,2,429.6,3,2,2,322,7,Promising / Potential
15231.0,530,1,250.26,1,1,1,111,3,Hibernating / Lost
15232.0,22,2,612.06,5,2,3,523,10,Promising / Potential
15233.0,310,1,59.4,2,1,1,211,4,About to Sleep
15234.0,185,1,197.0,3,1,1,311,5,Others / Need Attention
15235.0,126,16,2937.81,3,5,5,355,13,Loyal Customers
15236.0,207,1,321.05,3,1,2,312,6,Others / Need Attention
15237.0,112,2,1093.65,3,2,3,323,8,Promising / Potential
15238.0,4,2,772.78,5,2,3,523,10,Promising / Potential
15240.0,100,10,3798.79,4,5,5,455,14,Champions
15241.0,36,9,2638.58,5,5,4,554,14,Champions
15242.0,331,1,302.04,2,1,2,212,5,About to Sleep
15243.0,344,1,610.6,2,1,3,213,6,About to Sleep
15244.0,157,2,578.45,3,2,3,323,8,Promising / Potential
15245.0,43,8,4610.84,4,5,5,455,14,Champions
15246.0,147,3,780.4,3,3,3,333,9,Loyal Customers
15247.0,31,3,976.06,5,3,3,533,11,Loyal Customers
15248.0,320,3,1893.93,2,3,4,234,9,At Risk
15249.0,0,16,8216.88,5,5,5,555,15,Champions
15250.0,549,1,60.0,1,1,1,111,3,Hibernating / Lost
15251.0,0,18,19535.37,5,5,5,555,15,Champions
15252.0,92,4,1663.18,4,4,4,444,12,Champions
15253.0,78,4,1310.74,4,4,4,444,12,Champions
15254.0,36,3,1088.35,5,3,3,533,11,Loyal Customers
15255.0,305,8,2838.57,2,5,5,255,12,At Risk
15256.0,57,2,170.4,4,2,1,421,7,Promising / Potential
15257.0,192,2,685.9,3,2,3,323,8,Promising / Potential
15258.0,77,2,623.16,4,2,3,423,9,Promising / Potential
15259.0,421,4,1182.38,1,4,4,144,9,Can't Lose Them
15260.0,9,25,9188.23,5,5,5,555,15,Champions
15261.0,44,4,1508.0,4,4,4,444,12,Champions
15262.0,232,3,418.82,3,3,2,332,8,Loyal Customers
15263.0,15,1,156.51,5,1,1,511,7,New Customers
15264.0,439,1,454.66,1,1,2,112,4,Hibernating / Lost
15265.0,60,4,3345.64,4,4,5,445,13,Champions
15266.0,247,5,852.21,2,4,3,243,9,At Risk
15267.0,64,2,1407.76,4,2,4,424,10,Promising / Potential
15268.0,387,3,961.9,1,3,3,133,7,Others / Need Attention
15269.0,289,2,816.56,2,2,3,223,7,About to Sleep
15270.0,26,19,7995.66,5,5,5,555,15,Champions
15271.0,3,19,3799.09,5,5,5,555,15,Champions
15272.0,359,4,1363.54,1,4,4,144,9,Can't Lose Them
15273.0,508,1,228.96,1,1,1,111,3,Hibernating / Lost
15276.0,303,3,514.22,2,3,2,232,7,At Risk
15277.0,334,1,220.44,2,1,1,211,4,About to Sleep
15278.0,470,4,496.16,1,4,2,142,7,Can't Lose Them
15279.0,263,5,1580.54,2,4,4,244,10,At Risk
15280.0,81,3,406.22,4,3,2,432,9,Loyal Customers
15281.0,45,15,8403.2,4,5,5,455,14,Champions
15282.0,479,1,348.59,1,1,2,112,4,Hibernating / Lost
15283.0,299,3,148.33,2,3,1,231,6,At Risk
15284.0,409,1,24.75,1,1,1,111,3,Hibernating / Lost
15285.0,316,1,94.92,2,1,1,211,4,About to Sleep
15287.0,288,3,369.34,2,3,2,232,7,At Risk
15288.0,64,9,3582.97,4,5,5,455,14,Champions
15289.0,46,4,1351.29,4,4,4,444,12,Champions
15290.0,12,20,5945.65,5,5,5,555,15,Champions
15291.0,3,37,12863.28,5,5,5,555,15,Champions
15292.0,110,1,180.94,3,1,1,311,5,Others / Need Attention
15293.0,574,1,247.5,1,1,1,111,3,Hibernating / Lost
15294.0,319,1,233.35,2,1,1,211,4,About to Sleep
15295.0,563,1,217.24,1,1,1,111,3,Hibernating / Lost
15296.0,18,11,9269.46,5,5,5,555,15,Champions
15298.0,1,18,8017.69,5,5,5,555,15,Champions
15299.0,73,8,6519.54,4,5,5,455,14,Champions
15301.0,22,14,6280.89,5,5,5,555,15,Champions
15302.0,639,1,308.0,1,1,2,112,4,Hibernating / Lost
15303.0,199,3,1224.18,3,3,4,334,10,Loyal Customers
15304.0,73,7,717.05,4,4,3,443,11,Champions
15305.0,464,1,93.6,1,1,1,111,3,Hibernating / Lost
15306.0,1,8,2967.45,5,5,5,555,15,Champions
15307.0,4,1,205.3,5,1,1,511,7,New Customers
15308.0,183,1,310.47,3,1,2,312,6,Others / Need Attention
15309.0,519,4,797.96,1,4,3,143,8,Can't Lose Them
15310.0,387,1,1634.64,1,1,4,114,6,Hibernating / Lost
15311.0,3,182,102158.74,5,5,5,555,15,Champions
15312.0,12,11,2800.14,5,5,5,555,15,Champions
15313.0,19,1,52.0,5,1,1,511,7,New Customers
15314.0,108,3,820.45,3,3,3,333,9,Loyal Customers
15315.0,25,1,233.54,5,1,1,511,7,New Customers
15316.0,235,1,165.0,3,1,1,311,5,Others / Need Attention
15317.0,586,1,129.75,1,1,1,111,3,Hibernating / Lost
15319.0,192,1,204.5,3,1,1,311,5,Others / Need Attention
15321.0,200,10,5120.89,3,5,5,355,13,Loyal Customers
15322.0,385,1,711.18,1,1,3,113,5,Hibernating / Lost
15323.0,471,3,434.6,1,3,2,132,6,Others / Need Attention
15324.0,610,1,140.22,1,1,1,111,3,Hibernating / Lost
15325.0,12,8,1602.01,5,5,4,554,14,Champions
15326.0,242,5,1700.52,3,4,4,344,11,Loyal Customers
15328.0,316,1,107.24,2,1,1,211,4,About to Sleep
15329.0,43,10,2688.63,4,5,4,454,13,Champions
15331.0,408,3,767.91,1,3,3,133,7,Others / Need Attention
15332.0,275,6,6553.74,2,4,5,245,11,At Risk
15333.0,117,1,1028.56,3,1,3,313,7,Others / Need Attention
15334.0,65,3,351.67,4,3,2,432,9,Loyal Customers
15336.0,310,1,240.5,2,1,1,211,4,About to Sleep
15337.0,320,1,373.02,2,1,2,212,5,About to Sleep
15338.0,586,1,283.43,1,1,2,112,4,Hibernating / Lost
15339.0,227,6,1511.67,3,4,4,344,11,Loyal Customers
15340.0,470,1,105.5,1,1,1,111,3,Hibernating / Lost
15341.0,358,1,382.2,1,1,2,112,4,Hibernating / Lost
15342.0,38,1,406.09,4,1,2,412,7,New Customers
15346.0,241,3,596.12,3,3,3,333,9,Loyal Customers
15347.0,275,4,1363.6,2,4,4,244,10,At Risk
15349.0,67,2,473.81,4,2,2,422,8,Promising / Potential
15350.0,282,2,663.25,2,2,3,223,7,About to Sleep
15351.0,278,4,2052.85,2,4,4,244,10,At Risk
15352.0,457,1,114.95,1,1,1,111,3,Hibernating / Lost
15353.0,163,7,3175.95,3,4,5,345,12,Loyal Customers
15354.0,512,3,284.4,1,3,2,132,6,Others / Need Attention
15356.0,14,11,2978.09,5,5,5,555,15,Champions
15358.0,29,35,14343.02,5,5,5,555,15,Champions
15359.0,571,8,181.35,1,5,1,151,7,Can't Lose Them
15361.0,270,4,689.07,2,4,3,243,9,At Risk
15362.0,357,2,613.08,1,2,3,123,6,Hibernating / Lost
15363.0,281,2,1004.11,2,2,3,223,7,About to Sleep
15364.0,4,2,913.19,5,2,3,523,10,Promising / Potential
15365.0,5,8,3204.09,5,5,5,555,15,Champions
15366.0,267,6,1892.11,2,4,4,244,10,At Risk
15367.0,154,9,4619.92,3,5,5,355,13,Loyal Customers
15368.0,303,1,275.8,2,1,2,212,5,About to Sleep
15369.0,401,11,6251.26,1,5,5,155,11,Can't Lose Them
15370.0,50,5,2866.42,4,4,5,445,13,Champions
15371.0,571,1,59.4,1,1,1,111,3,Hibernating / Lost
15372.0,46,8,6017.06,4,5,5,455,14,Champions
15373.0,24,14,2692.38,5,5,4,554,14,Champions
15374.0,37,2,307.32,4,2,2,422,8,Promising / Potential
15375.0,599,1,60.96,1,1,1,111,3,Hibernating / Lost
15376.0,26,2,989.02,5,2,3,523,10,Promising / Potential
15377.0,291,4,1211.75,2,4,4,244,10,At Risk
15378.0,371,2,246.5,1,2,1,121,4,Hibernating / Lost
15379.0,78,8,4877.84,4,5,5,455,14,Champions
15380.0,50,8,2371.36,4,5,4,454,13,Champions
15381.0,122,5,1890.57,3,4,4,344,11,Loyal Customers
15382.0,93,10,9904.96,4,5,5,455,14,Champions
15384.0,78,4,2027.79,4,4,4,444,12,Champions
15385.0,301,2,625.2,2,2,3,223,7,About to Sleep
15386.0,95,1,394.14,4,1,2,412,7,New Customers
15387.0,401,1,468.65,1,1,2,112,4,Hibernating / Lost
15388.0,179,1,140.54,3,1,1,311,5,Others / Need Attention
15389.0,81,5,2733.8,4,4,5,445,13,Champions
15390.0,305,2,1216.66,2,2,4,224,8,About to Sleep
15391.0,493,1,289.87,1,1,2,112,4,Hibernating / Lost
15392.0,269,4,1715.07,2,4,4,244,10,At Risk
15393.0,190,4,783.58,3,4,3,343,10,Loyal Customers
15394.0,113,9,4539.7,3,5,5,355,13,Loyal Customers
15395.0,234,1,107.45,3,1,1,311,5,Others / Need Attention
15396.0,21,2,796.38,5,2,3,523,10,Promising / Potential
15397.0,198,1,94.0,3,1,1,311,5,Others / Need Attention
15400.0,1,8,1302.3,5,5,4,554,14,Champions
15401.0,361,2,216.95,1,2,1,121,4,Hibernating / Lost
15402.0,57,6,1830.54,4,4,4,444,12,Champions
15403.0,400,2,170.88,1,2,1,121,4,Hibernating / Lost
15404.0,284,1,257.06,2,1,1,211,4,About to Sleep
15405.0,98,2,659.84,4,2,3,423,9,Promising / Potential
15406.0,210,3,717.45,3,3,3,333,9,Loyal Customers
15407.0,92,3,740.73,4,3,3,433,10,Loyal Customers
15408.0,173,1,267.18,3,1,1,311,5,Others / Need Attention
15409.0,630,1,131.25,1,1,1,111,3,Hibernating / Lost
15410.0,8,9,4324.29,5,5,5,555,15,Champions
15411.0,33,2,382.21,5,2,2,522,9,Promising / Potential
15412.0,80,1,190.53,4,1,1,411,6,New Customers
15413.0,600,5,6798.72,1,4,5,145,10,Can't Lose Them
15414.0,151,1,36.2,3,1,1,311,5,Others / Need Attention
15415.0,222,1,572.81,3,1,3,313,7,Others / Need Attention
15416.0,64,6,3732.83,4,4,5,445,13,Champions
15418.0,334,2,452.32,2,2,2,222,6,About to Sleep
15420.0,343,6,743.0,2,4,3,243,9,At Risk
15421.0,124,9,3594.34,3,5,5,355,13,Loyal Customers
15422.0,232,7,1619.97,3,4,4,344,11,Loyal Customers
15423.0,490,2,223.39,1,2,1,121,4,Hibernating / Lost
15424.0,163,3,597.78,3,3,3,333,9,Loyal Customers
15425.0,309,4,1944.57,2,4,4,244,10,At Risk
15426.0,166,6,1830.98,3,4,4,344,11,Loyal Customers
15428.0,296,3,668.97,2,3,3,233,8,At Risk
15430.0,376,2,954.75,1,2,3,123,6,Hibernating / Lost
15431.0,411,1,153.24,1,1,1,111,3,Hibernating / Lost
15432.0,450,1,149.57,1,1,1,111,3,Hibernating / Lost
15433.0,122,2,533.3,3,2,2,322,7,Promising / Potential
15434.0,16,9,2112.86,5,5,4,554,14,Champions
15436.0,143,1,489.05,3,1,2,312,6,Others / Need Attention
15437.0,171,2,393.45,3,2,2,322,7,Promising / Potential
15438.0,40,1,156.58,4,1,1,411,6,New Customers
15439.0,313,4,1269.05,2,4,4,244,10,At Risk
15440.0,45,2,237.66,4,2,1,421,7,Promising / Potential
15441.0,305,3,1254.21,2,3,4,234,9,At Risk
15442.0,157,1,594.0,3,1,3,313,7,Others / Need Attention
15443.0,18,9,2623.82,5,5,4,554,14,Champions
15445.0,173,2,284.5,3,2,2,322,7,Promising / Potential
15446.0,285,3,406.95,2,3,2,232,7,At Risk
15447.0,239,5,492.88,3,4,2,342,9,Loyal Customers
15448.0,221,2,788.81,3,2,3,323,8,Promising / Potential
15449.0,94,2,647.7,4,2,3,423,9,Promising / Potential
15451.0,343,2,233.21,2,2,1,221,5,About to Sleep
15452.0,173,4,1507.63,3,4,4,344,11,Loyal Customers
15453.0,1,4,712.8,5,4,3,543,12,Champions
15454.0,271,2,307.69,2,2,2,222,6,About to Sleep
15455.0,506,1,38.25,1,1,1,111,3,Hibernating / Lost
15456.0,192,10,2119.27,3,5,4,354,12,Loyal Customers
15457.0,171,1,237.07,3,1,1,311,5,Others / Need Attention
15458.0,311,1,208.8,2,1,1,211,4,About to Sleep
15459.0,326,2,202.83,2,2,1,221,5,About to Sleep
15460.0,263,1,216.76,2,1,1,211,4,About to Sleep
15461.0,369,2,429.7,1,2,2,122,5,Hibernating / Lost
15462.0,3,4,737.05,5,4,3,543,12,Champions
15464.0,247,1,1048.85,2,1,3,213,6,About to Sleep
15465.0,47,29,11293.16,4,5,5,455,14,Champions
15466.0,298,3,1236.48,2,3,4,234,9,At Risk
15467.0,54,2,402.56,4,2,2,422,8,Promising / Potential
15468.0,301,1,962.97,2,1,3,213,6,About to Sleep
15469.0,29,2,640.0,5,2,3,523,10,Promising / Potential
15470.0,484,1,63.42,1,1,1,111,3,Hibernating / Lost
15471.0,289,2,847.08,2,2,3,223,7,About to Sleep
15472.0,22,1,371.56,5,1,2,512,8,New Customers
15473.0,353,1,274.8,1,1,2,112,4,Hibernating / Lost
15474.0,504,1,163.1,1,1,1,111,3,Hibernating / Lost
15476.0,289,4,2209.98,2,4,4,244,10,At Risk
15477.0,558,1,368.4,1,1,2,112,4,Hibernating / Lost
15478.0,484,1,583.56,1,1,3,113,5,Hibernating / Lost
15479.0,642,1,147.4,1,1,1,111,3,Hibernating / Lost
15480.0,25,5,6279.0,5,4,5,545,14,Champions
15481.0,310,1,1993.34,2,1,4,214,7,About to Sleep
15482.0,74,11,5641.1,4,5,5,455,14,Champions
15483.0,70,10,862.2,4,5,3,453,12,Champions
15484.0,449,2,1061.69,1,2,3,123,6,Hibernating / Lost
15485.0,245,6,4475.14,3,4,5,345,12,Loyal Customers
15486.0,436,1,102.0,1,1,1,111,3,Hibernating / Lost
15487.0,588,1,231.32,1,1,1,111,3,Hibernating / Lost
15488.0,1,5,431.92,5,4,2,542,11,Champions
15489.0,120,6,1633.59,3,4,4,344,11,Loyal Customers
15490.0,339,1,217.6,2,1,1,211,4,About to Sleep
15491.0,4,6,3100.09,5,4,5,545,14,Champions
15493.0,58,7,3631.93,4,4,5,445,13,Champions
15494.0,30,4,3608.2,5,4,5,545,14,Champions
15495.0,288,1,246.5,2,1,1,211,4,About to Sleep
15496.0,540,1,146.14,1,1,1,111,3,Hibernating / Lost
15497.0,228,8,8365.79,3,5,5,355,13,Loyal Customers
15498.0,29,36,21849.55,5,5,5,555,15,Champions
15499.0,632,1,161.6,1,1,1,111,3,Hibernating / Lost
15501.0,313,2,402.5,2,2,2,222,6,About to Sleep
15502.0,32,7,9564.07,5,4,5,545,14,Champions
15503.0,271,2,267.15,2,2,1,221,5,About to Sleep
15504.0,429,3,371.02,1,3,2,132,6,Others / Need Attention
15505.0,22,3,2091.14,5,3,4,534,12,Loyal Customers
15506.0,47,4,1270.12,4,4,4,444,12,Champions
15507.0,80,1,492.36,4,1,2,412,7,New Customers
15508.0,98,6,1000.27,4,4,3,443,11,Champions
15509.0,289,1,166.51,2,1,1,211,4,About to Sleep
15510.0,239,1,250.0,3,1,1,311,5,Others / Need Attention
15512.0,64,4,331.58,4,4,2,442,10,Champions
15513.0,3,33,24344.47,5,5,5,555,15,Champions
15514.0,134,13,5021.03,3,5,5,355,13,Loyal Customers
15515.0,296,1,171.81,2,1,1,211,4,About to Sleep
15517.0,142,1,267.03,3,1,1,311,5,Others / Need Attention
15518.0,33,14,3901.25,5,5,5,555,15,Champions
15519.0,292,2,344.61,2,2,2,222,6,About to Sleep
15521.0,3,15,6433.27,5,5,5,555,15,Champions
15523.0,297,15,16947.98,2,5,5,255,12,At Risk
15524.0,515,1,151.4,1,1,1,111,3,Hibernating / Lost
15525.0,282,2,783.71,2,2,3,223,7,About to Sleep
15527.0,53,20,4476.65,4,5,5,455,14,Champions
15528.0,163,1,229.33,3,1,1,311,5,Others / Need Attention
15529.0,51,9,3515.8,4,5,5,455,14,Champions
15530.0,58,4,1480.1,4,4,4,444,12,Champions
15532.0,40,9,3416.76,4,5,5,455,14,Champions
15534.0,634,1,162.25,1,1,1,111,3,Hibernating / Lost
15535.0,82,6,1087.82,4,4,3,443,11,Champions
15536.0,318,1,259.09,2,1,1,211,4,About to Sleep
15537.0,72,1,110.92,4,1,1,411,6,New Customers
15538.0,446,6,3358.4,1,4,5,145,10,Can't Lose Them
15540.0,284,1,247.38,2,1,1,211,4,About to Sleep
15541.0,23,1,85.13,5,1,1,511,7,New Customers
15542.0,421,3,918.45,1,3,3,133,7,Others / Need Attention
15543.0,197,2,242.84,3,2,1,321,6,Promising / Potential
15544.0,28,18,7388.09,5,5,5,555,15,Champions
15545.0,280,1,270.66,2,1,1,211,4,About to Sleep
15546.0,515,2,1079.1,1,2,3,123,6,Hibernating / Lost
15547.0,19,20,7970.26,5,5,5,555,15,Champions
15548.0,504,1,158.09,1,1,1,111,3,Hibernating / Lost
15549.0,66,7,2284.38,4,4,4,444,12,Champions
15550.0,15,11,2076.45,5,5,4,554,14,Champions
15551.0,303,6,1274.02,2,4,4,244,10,At Risk
15552.0,126,2,252.52,3,2,1,321,6,Promising / Potential
15554.0,186,1,217.2,3,1,1,311,5,Others / Need Attention
15555.0,12,30,10127.12,5,5,5,555,15,Champions
15558.0,548,1,214.13,1,1,1,111,3,Hibernating / Lost
15559.0,477,1,1109.4,1,1,3,113,5,Hibernating / Lost
15560.0,306,2,153.52,2,2,1,221,5,About to Sleep
15561.0,58,7,1583.47,4,4,4,444,12,Champions
15562.0,260,3,673.38,2,3,3,233,8,At Risk
15563.0,109,5,2202.18,3,4,4,344,11,Loyal Customers
15564.0,372,2,70.74,1,2,1,121,4,Hibernating / Lost
15566.0,301,2,227.87,2,2,1,221,5,About to Sleep
15569.0,12,10,3586.35,5,5,5,555,15,Champions
15570.0,50,22,7972.2,4,5,5,455,14,Champions
15571.0,295,10,3401.2,2,5,5,255,12,At Risk
15572.0,18,7,3071.1,5,4,5,545,14,Champions
15573.0,527,3,599.73,1,3,3,133,7,Others / Need Attention
15574.0,86,6,1518.7,4,4,4,444,12,Champions
15575.0,528,1,30.1,1,1,1,111,3,Hibernating / Lost
15577.0,60,5,397.98,4,4,2,442,10,Champions
15578.0,71,1,127.1,4,1,1,411,6,New Customers
15579.0,222,4,1153.5,3,4,4,344,11,Loyal Customers
15580.0,285,8,1381.19,2,5,4,254,11,At Risk
15581.0,29,38,7794.59,5,5,5,555,15,Champions
15582.0,9,2,541.51,5,2,2,522,9,Promising / Potential
15583.0,285,1,107.86,2,1,1,211,4,About to Sleep
15584.0,71,3,707.04,4,3,3,433,10,Loyal Customers
15585.0,85,1,455.3,4,1,2,412,7,New Customers
15586.0,501,3,1139.1,1,3,3,133,7,Others / Need Attention
15587.0,51,5,1065.24,4,4,3,443,11,Champions
15588.0,586,1,579.6,1,1,3,113,5,Hibernating / Lost
15589.0,164,3,478.53,3,3,2,332,8,Loyal Customers
15590.0,291,5,1496.6,2,4,4,244,10,At Risk
15591.0,491,3,217.9,1,3,1,131,5,Others / Need Attention
15594.0,2,2,788.22,5,2,3,523,10,Promising / Potential
15595.0,396,1,357.6,1,1,2,112,4,Hibernating / Lost
15596.0,9,9,3130.04,5,5,5,555,15,Champions
15597.0,484,1,238.8,1,1,1,111,3,Hibernating / Lost
15598.0,336,1,307.34,2,1,2,212,5,About to Sleep
15599.0,113,2,937.15,3,2,3,323,8,Promising / Potential
15600.0,337,4,1199.31,2,4,4,244,10,At Risk
15601.0,31,27,13769.02,5,5,5,555,15,Champions
15602.0,109,12,2475.59,3,5,4,354,12,Loyal Customers
15603.0,557,1,40.0,1,1,1,111,3,Hibernating / Lost
15605.0,161,7,1428.75,3,4,4,344,11,Loyal Customers
15606.0,28,16,4750.21,5,5,5,555,15,Champions
15607.0,245,9,1708.97,3,5,4,354,12,Loyal Customers
15608.0,29,2,977.98,5,2,3,523,10,Promising / Potential
15609.0,93,1,298.48,4,1,2,412,7,New Customers
15611.0,12,21,2352.97,5,5,4,554,14,Champions
15613.0,519,1,433.72,1,1,2,112,4,Hibernating / Lost
15614.0,346,4,3147.36,2,4,5,245,11,At Risk
15615.0,14,43,18342.08,5,5,5,555,15,Champions
15616.0,347,1,317.11,2,1,2,212,5,About to Sleep
15617.0,305,3,828.55,2,3,3,233,8,At Risk
15618.0,1,3,419.04,5,3,2,532,10,Loyal Customers
15620.0,129,3,1264.19,3,3,4,334,10,Loyal Customers
15622.0,106,13,6745.05,4,5,5,455,14,Champions
15623.0,50,8,2437.05,4,5,4,454,13,Champions
15624.0,25,4,588.13,5,4,3,543,12,Champions
15625.0,12,9,3236.4,5,5,5,555,15,Champions
15626.0,238,2,673.6,3,2,3,323,8,Promising / Potential
15627.0,366,2,566.9,1,2,3,123,6,Hibernating / Lost
15628.0,7,13,4407.42,5,5,5,555,15,Champions
15629.0,359,4,2240.9,1,4,4,144,9,Can't Lose Them
15630.0,113,2,691.91,3,2,3,323,8,Promising / Potential
15631.0,551,1,596.67,1,1,3,113,5,Hibernating / Lost
15632.0,30,6,2351.84,5,4,4,544,13,Champions
15633.0,418,13,4352.46,1,5,5,155,11,Can't Lose Them
15634.0,292,1,311.1,2,1,2,212,5,About to Sleep
15635.0,304,1,100.35,2,1,1,211,4,About to Sleep
15636.0,191,3,1026.52,3,3,3,333,9,Loyal Customers
15637.0,322,4,574.23,2,4,3,243,9,At Risk
15638.0,287,6,2265.2,2,4,4,244,10,At Risk
15639.0,43,3,1065.08,4,3,3,433,10,Loyal Customers
15640.0,30,25,20361.26,5,5,5,555,15,Champions
15641.0,14,12,5345.55,5,5,5,555,15,Champions
15642.0,638,1,105.78,1,1,1,111,3,Hibernating / Lost
15643.0,100,3,664.0,4,3,3,433,10,Loyal Customers
15644.0,75,4,813.0,4,4,3,443,11,Champions
15645.0,323,2,443.16,2,2,2,222,6,About to Sleep
15646.0,66,5,974.61,4,4,3,443,11,Champions
15647.0,324,1,169.0,2,1,1,211,4,About to Sleep
15648.0,113,2,657.35,3,2,3,323,8,Promising / Potential
15649.0,245,4,2170.35,3,4,4,344,11,Loyal Customers
15650.0,430,2,553.88,1,2,2,122,5,Hibernating / Lost
15651.0,169,3,840.08,3,3,3,333,9,Loyal Customers
15652.0,0,5,1420.34,5,4,4,544,13,Champions
15653.0,1,2,877.44,5,2,3,523,10,Promising / Potential
15655.0,152,1,560.67,3,1,2,312,6,Others / Need Attention
15656.0,87,3,563.63,4,3,2,432,9,Loyal Customers
15658.0,99,8,2423.47,4,5,4,454,13,Champions
15659.0,295,2,226.04,2,2,1,221,5,About to Sleep
15660.0,44,12,2096.47,4,5,4,454,13,Champions
15661.0,226,8,1215.95,3,5,4,354,12,Loyal Customers
15662.0,570,2,283.73,1,2,2,122,5,Hibernating / Lost
15663.0,15,1,138.14,5,1,1,511,7,New Customers
15664.0,358,3,867.6,1,3,3,133,7,Others / Need Attention
15665.0,77,5,4015.12,4,4,5,445,13,Champions
15666.0,381,2,632.94,1,2,3,123,6,Hibernating / Lost
15668.0,126,1,76.32,3,1,1,311,5,Others / Need Attention
15669.0,12,3,565.54,5,3,3,533,11,Loyal Customers
15670.0,205,2,325.2,3,2,2,322,7,Promising / Potential
15671.0,3,5,1972.89,5,4,4,544,13,Champions
15672.0,634,1,45.3,1,1,1,111,3,Hibernating / Lost
15673.0,65,8,5638.16,4,5,5,455,14,Champions
15674.0,122,12,5881.29,3,5,5,355,13,Loyal Customers
15675.0,64,3,443.74,4,3,2,432,9,Loyal Customers
15676.0,192,1,897.8,3,1,3,313,7,Others / Need Attention
15677.0,330,2,648.4,2,2,3,223,7,About to Sleep
15678.0,304,2,1541.19,2,2,4,224,8,About to Sleep
15679.0,63,2,260.26,4,2,1,421,7,Promising / Potential
15680.0,275,8,3652.79,2,5,5,255,12,At Risk
15681.0,92,12,2266.76,4,5,4,454,13,Champions
15682.0,508,2,318.24,1,2,2,122,5,Hibernating / Lost
15683.0,26,2,524.54,5,2,2,522,9,Promising / Potential
15684.0,456,3,173.95,1,3,1,131,5,Others / Need Attention
15685.0,359,1,55.98,1,1,1,111,3,Hibernating / Lost
15686.0,329,1,90.0,2,1,1,211,4,About to Sleep
15687.0,95,5,1679.45,4,4,4,444,12,Champions
15688.0,327,1,190.57,2,1,1,211,4,About to Sleep
15689.0,28,3,521.03,5,3,2,532,10,Loyal Customers
15690.0,9,1,111.0,5,1,1,511,7,New Customers
15691.0,161,4,571.3,3,4,3,343,10,Loyal Customers
15693.0,568,1,37.5,1,1,1,111,3,Hibernating / Lost
15694.0,85,19,7637.19,4,5,5,455,14,Champions
15695.0,175,4,1131.04,3,4,3,343,10,Loyal Customers
15696.0,129,11,2808.01,3,5,5,355,13,Loyal Customers
15697.0,598,1,246.75,1,1,1,111,3,Hibernating / Lost
15698.0,533,1,46.2,1,1,1,111,3,Hibernating / Lost
15700.0,81,2,696.68,4,2,3,423,9,Promising / Potential
15701.0,19,1,857.0,5,1,3,513,9,New Customers
15702.0,385,2,140.39,1,2,1,121,4,Hibernating / Lost
15703.0,173,1,211.5,3,1,1,311,5,Others / Need Attention
15704.0,49,6,3817.96,4,4,5,445,13,Champions
15705.0,110,1,143.1,3,1,1,311,5,Others / Need Attention
15706.0,25,1,450.05,5,1,2,512,8,New Customers
15708.0,47,8,3714.91,4,5,5,455,14,Champions
15709.0,192,2,327.85,3,2,2,322,7,Promising / Potential
