CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score_Sum,Customer_Persona,HoldoutOrders,HoldoutMonetary,IsChurned,Prob_Active,Predicted_90Day_CLV,Recommended_Campaign,Campaign_Strategy_Note
15859.0,341,1,438.46,2,1,2,212,5,About to Sleep,0,0.0,1,0.2249092417338946,97.2145753708535,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15860.0,7,15,2295.14,5,5,4,554,14,Champions,2,210.07,0,0.8482772319771724,349.1159298785568,VIP Loyalty Program,"Early access to new launches, zero discount needed."
15861.0,43,7,2366.43,4,4,4,444,12,Champions,5,2035.36,0,0.749996294997255,393.15314002536985,VIP Loyalty Program,"Early access to new launches, zero discount needed."
15862.0,21,12,2755.14,5,5,5,555,15,Champions,1,173.15,0,0.8533656460167844,399.35615982885963,VIP Loyalty Program,"Early access to new launches, zero discount needed."
15863.0,101,4,299.06,4,4,2,442,10,Champions,1,59.64,0,0.5770275675819516,63.7396848509411,VIP Loyalty Program,"Early access to new launches, zero discount needed."
15864.0,7,4,1202.3,5,4,4,544,13,Champions,3,978.46,0,0.7595790706573334,299.8611326945428,VIP Loyalty Program,"Early access to new launches, zero discount needed."
15865.0,122,3,1667.72,3,3,4,334,10,Loyal Customers,2,581.2,0,0.5686681953641612,365.56330725999834,Cross-Sell Drive,Recommend bundle products based on purchase history.
15866.0,10,1,230.53,5,1,1,511,7,New Customers,0,0.0,1,0.5006651328927045,149.9106045034543,Onboarding Sequence,10% discount on 2nd purchase within 30 days.
15867.0,22,28,8201.22,5,5,5,555,15,Champions,3,862.73,0,0.9063527894541258,982.6595704585312,VIP Loyalty Program,"Early access to new launches, zero discount needed."
15868.0,492,1,94.53,1,1,1,111,3,Hibernating / Lost,0,0.0,1,0.10193865382999556,19.891286095987798,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15869.0,186,3,323.66,3,3,2,332,8,Loyal Customers,0,0.0,1,0.3906736267158677,95.34557349801551,Cross-Sell Drive,Recommend bundle products based on purchase history.
15870.0,305,3,508.52,2,3,2,232,7,At Risk,1,354.09,0,0.32138566035698524,89.73702887474921,Standard Retention Push,Automated email re-engagement.
15871.0,346,1,33.1,2,1,1,211,4,About to Sleep,0,0.0,1,0.18750467225368095,102.9951015954539,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15872.0,287,2,434.75,2,2,2,222,6,About to Sleep,2,360.93,0,0.3263322157585036,96.07387874490594,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15873.0,408,4,313.92,1,4,2,142,7,Can't Lose Them,0,0.0,1,0.1512057267387198,26.699019370074062,Executive Outreach,Feedback survey + customized high-value offer.
15874.0,86,20,9086.63,4,5,5,455,14,Champions,1,2198.13,0,0.8491952547606063,1250.1710412373789,VIP Loyalty Program,"Early access to new launches, zero discount needed."
15875.0,555,1,111.72,1,1,1,111,3,Hibernating / Lost,0,0.0,1,0.07708619952485019,15.041827522642894,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15876.0,318,2,1449.14,2,2,4,224,8,About to Sleep,0,0.0,1,0.3854624358169373,237.64244339189548,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15878.0,470,2,330.77,1,2,2,122,5,Hibernating / Lost,0,0.0,1,0.16596322691226784,46.69848515925948,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15879.0,313,4,1157.3,2,4,4,244,10,At Risk,0,0.0,1,0.46818174255221323,153.64576762496537,Standard Retention Push,Automated email re-engagement.
15880.0,278,1,686.56,2,1,3,213,6,About to Sleep,0,0.0,1,0.32610772180757697,166.75596983721837,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15881.0,221,5,501.39,3,4,2,342,9,Loyal Customers,0,0.0,1,0.41745275748720356,98.37682570930832,Cross-Sell Drive,Recommend bundle products based on purchase history.
15882.0,107,8,1495.98,3,5,4,354,12,Loyal Customers,0,0.0,1,0.7201020008435286,249.9616604559113,Cross-Sell Drive,Recommend bundle products based on purchase history.
15884.0,341,2,249.7,2,2,1,221,5,About to Sleep,0,0.0,1,0.23282113687417905,43.9673024630708,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15885.0,1,15,1951.82,5,5,4,554,14,Champions,0,0.0,1,0.8520044346121407,488.15247663818076,VIP Loyalty Program,"Early access to new launches, zero discount needed."
15886.0,325,3,871.78,2,3,3,233,8,At Risk,1,181.09,0,0.34522264261081814,119.52696673548628,Standard Retention Push,Automated email re-engagement.
15887.0,315,3,1027.15,2,3,3,233,8,At Risk,0,0.0,1,0.35630541776930835,144.8056297918585,Standard Retention Push,Automated email re-engagement.
15888.0,309,2,260.85,2,2,1,221,5,About to Sleep,1,168.31,0,0.2617978035494053,49.439425334671434,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15889.0,65,8,1806.28,4,5,4,454,13,Champions,0,0.0,1,0.7757530868682927,332.02241545617954,VIP Loyalty Program,"Early access to new launches, zero discount needed."
15890.0,303,5,535.65,2,4,2,242,8,At Risk,0,0.0,1,0.38793532755300064,101.3285167991283,Standard Retention Push,Automated email re-engagement.
15891.0,135,1,524.52,3,1,2,312,6,Others / Need Attention,0,0.0,1,0.3527305281042751,181.94882352953704,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15892.0,578,1,128.2,1,1,1,111,3,Hibernating / Lost,0,0.0,1,0.06948683565260683,16.340959500107378,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15893.0,390,1,305.28,1,1,2,112,4,Hibernating / Lost,0,0.0,1,0.186254482795027,57.53835724778858,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15894.0,162,2,420.29,3,2,2,322,7,Promising / Potential,0,0.0,1,0.39522134686509236,116.85630031192551,Cross-Sell Drive,Recommend bundle products based on purchase history.
15895.0,58,1,179.17,4,1,1,411,6,New Customers,0,0.0,1,0.4492238669563833,108.30319268131258,Onboarding Sequence,10% discount on 2nd purchase within 30 days.
15897.0,103,2,222.05,4,2,1,421,7,Promising / Potential,0,0.0,1,0.40851950928788594,62.50112793575722,Cross-Sell Drive,Recommend bundle products based on purchase history.
15898.0,135,24,5210.42,3,5,5,355,13,Loyal Customers,1,385.89,0,0.821582046309476,637.8763417201654,Cross-Sell Drive,Recommend bundle products based on purchase history.
15899.0,277,1,112.5,2,1,1,211,4,About to Sleep,0,0.0,1,0.24409454896840743,46.167505470676986,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15900.0,322,3,549.29,2,3,2,232,7,At Risk,1,351.11,0,0.303605319436686,100.01956228599816,Standard Retention Push,Automated email re-engagement.
15901.0,63,5,449.83,4,4,2,442,10,Champions,2,253.39,0,0.6289513891899765,153.73867858147736,VIP Loyalty Program,"Early access to new launches, zero discount needed."
15902.0,289,1,145.01,2,1,1,211,4,About to Sleep,0,0.0,1,0.23347508205068168,56.148807633365756,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15903.0,136,7,4454.72,3,4,5,345,12,Loyal Customers,5,4485.12,0,0.6810465523257353,522.9346083463504,Cross-Sell Drive,Recommend bundle products based on purchase history.
15905.0,452,1,114.69,1,1,1,111,3,Hibernating / Lost,0,0.0,1,0.12120026691463404,23.18796315047149,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15906.0,53,7,1785.66,4,4,4,444,12,Champions,3,769.98,0,0.7407704034797973,321.3423410258883,VIP Loyalty Program,"Early access to new launches, zero discount needed."
15907.0,85,2,529.52,4,2,2,422,8,Promising / Potential,1,437.93,0,0.4805704287759506,172.55590698426803,Cross-Sell Drive,Recommend bundle products based on purchase history.
15908.0,399,2,764.57,1,2,3,123,6,Hibernating / Lost,0,0.0,1,0.256518588583859,92.97821581298507,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15909.0,82,1,191.94,4,1,1,411,6,New Customers,0,0.0,1,0.42051420953717167,108.46909367281671,Onboarding Sequence,10% discount on 2nd purchase within 30 days.
15910.0,8,12,2112.98,5,5,4,554,14,Champions,3,568.82,0,0.8347804160878427,343.5611970011691,VIP Loyalty Program,"Early access to new launches, zero discount needed."
15911.0,532,8,1702.34,1,5,4,154,10,Can't Lose Them,0,0.0,1,0.1716917206452636,75.92431023134564,Executive Outreach,Feedback survey + customized high-value offer.
15912.0,87,9,1074.7,4,5,3,453,12,Champions,0,0.0,1,0.7234161382152857,243.88216394549224,VIP Loyalty Program,"Early access to new launches, zero discount needed."
15913.0,443,1,6.3,1,1,1,111,3,Hibernating / Lost,0,0.0,1,0.1259471174987985,10110.170630296296,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15914.0,287,2,205.99,2,2,1,221,5,About to Sleep,0,0.0,1,0.2830216906903953,45.18038267331505,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15915.0,310,1,429.21,2,1,2,212,5,About to Sleep,0,0.0,1,0.2523070946343332,107.3856648722942,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15916.0,100,10,2747.61,4,5,5,455,14,Champions,3,679.56,0,0.7924176876088365,471.5667212261891,VIP Loyalty Program,"Early access to new launches, zero discount needed."
15917.0,156,5,560.63,3,4,2,342,9,Loyal Customers,0,0.0,1,0.49580852002793685,133.04674035683104,Cross-Sell Drive,Recommend bundle products based on purchase history.
15918.0,99,3,582.88,4,3,3,433,10,Loyal Customers,0,0.0,1,0.5390646312095289,178.76132218483647,Cross-Sell Drive,Recommend bundle products based on purchase history.
15919.0,277,1,541.44,2,1,2,212,5,About to Sleep,1,369.17,0,0.2838009470507735,123.55387387175033,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15920.0,63,9,571.64,4,5,3,453,12,Champions,0,0.0,1,0.7461888490837749,148.78728973726132,VIP Loyalty Program,"Early access to new launches, zero discount needed."
15921.0,81,4,802.11,4,4,3,443,11,Champions,0,0.0,1,0.6485400032496018,215.55397172659661,VIP Loyalty Program,"Early access to new launches, zero discount needed."
15922.0,282,1,739.0,2,1,3,213,6,About to Sleep,0,0.0,1,0.32184084987573014,164.5740945868489,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15923.0,281,1,254.16,2,1,1,211,4,About to Sleep,0,0.0,1,0.2405157089310732,71.00801579546163,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15924.0,640,1,102.82,1,1,1,111,3,Hibernating / Lost,0,0.0,1,0.05232838950582741,10.55813727525119,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15925.0,103,1,207.15,4,1,1,411,6,New Customers,0,0.0,1,0.39582009733066525,97.52496946034803,Onboarding Sequence,10% discount on 2nd purchase within 30 days.
15926.0,451,1,134.44,1,1,1,111,3,Hibernating / Lost,0,0.0,1,0.12171955045676996,32.09367749257695,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15927.0,556,1,123.39,1,1,1,111,3,Hibernating / Lost,0,0.0,1,0.07674041332139925,17.453540308609284,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15928.0,565,1,293.53,1,1,2,112,4,Hibernating / Lost,0,0.0,1,0.08894427653283588,27.476963139321832,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15929.0,553,1,594.0,1,1,3,113,5,Hibernating / Lost,0,0.0,1,0.1126978655783486,54.843317777074844,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15931.0,337,1,239.9,2,1,1,211,4,About to Sleep,0,0.0,1,0.19426805450002604,55.674845443985454,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15932.0,16,6,1885.95,5,4,4,544,13,Champions,2,609.92,0,0.7632791267933738,532.3445243046077,VIP Loyalty Program,"Early access to new launches, zero discount needed."
15934.0,326,2,2190.66,2,2,4,224,8,About to Sleep,0,0.0,1,0.37625575858606686,302.2547919591894,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15935.0,148,2,416.86,3,2,2,322,7,Promising / Potential,0,0.0,1,0.4116251406526321,116.69719582757102,Cross-Sell Drive,Recommend bundle products based on purchase history.
15936.0,288,2,282.79,2,2,2,222,6,About to Sleep,0,0.0,1,0.3252669495890166,62.56979469089158,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15938.0,21,9,734.81,5,5,3,553,13,Champions,0,0.0,1,0.7782726061110303,138.27861631031047,VIP Loyalty Program,"Early access to new launches, zero discount needed."
15939.0,16,15,8805.63,5,5,5,555,15,Champions,1,254.76,0,0.8677535229021628,914.1190251080069,VIP Loyalty Program,"Early access to new launches, zero discount needed."
15940.0,220,1,35.8,3,1,1,311,5,Others / Need Attention,0,0.0,1,0.2269550982292221,123.24823169453957,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15941.0,546,1,405.0,1,1,2,112,4,Hibernating / Lost,0,0.0,1,0.09672994875754859,37.93832196952151,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15942.0,42,1,337.44,4,1,2,412,7,New Customers,0,0.0,1,0.5196911831315678,226.19524003136166,Onboarding Sequence,10% discount on 2nd purchase within 30 days.
15943.0,558,2,271.29,1,2,2,122,5,Hibernating / Lost,0,0.0,1,0.1147647478308379,22.07665647739683,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15944.0,185,4,2164.24,3,4,4,344,11,Loyal Customers,0,0.0,1,0.5545703257168607,340.59315682874274,Cross-Sell Drive,Recommend bundle products based on purchase history.
15945.0,274,4,827.27,2,4,3,243,9,At Risk,0,0.0,1,0.4644985110013673,132.89126647230052,Standard Retention Push,Automated email re-engagement.
15946.0,411,3,2304.18,1,3,4,134,8,Others / Need Attention,0,0.0,1,0.27128779589915675,185.637443823627,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15948.0,333,1,553.85,2,1,2,212,5,About to Sleep,2,955.24,0,0.23176952225951708,106.27810619813238,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15950.0,15,8,6506.58,5,5,5,555,15,Champions,2,674.13,0,0.8404305426348,811.1678418638508,VIP Loyalty Program,"Early access to new launches, zero discount needed."
15951.0,194,2,680.12,3,2,3,323,8,Promising / Potential,1,333.05,0,0.40696526070072314,149.33821462187578,Cross-Sell Drive,Recommend bundle products based on purchase history.
15952.0,68,2,327.8,4,3,2,432,9,Loyal Customers,2,478.77,0,0.5176623858474619,137.3670655370353,Cross-Sell Drive,Recommend bundle products based on purchase history.
15953.0,120,14,2836.31,3,5,5,355,13,Loyal Customers,4,833.24,0,0.782289520620238,343.8693728327057,Cross-Sell Drive,Recommend bundle products based on purchase history.
15954.0,498,1,190.75,1,1,1,111,3,Hibernating / Lost,0,0.0,1,0.09929407908076182,25.826646895301092,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15955.0,15,16,6705.75,5,5,5,555,15,Champions,6,1952.61,0,0.8719724109704071,1047.9142998109623,VIP Loyalty Program,"Early access to new launches, zero discount needed."
15956.0,460,2,617.6,1,3,3,133,7,Others / Need Attention,0,0.0,1,0.18795845039241654,61.78278607098548,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15957.0,329,2,501.21,2,3,2,232,7,At Risk,1,428.89,0,0.28979041346412926,85.88731124140104,Standard Retention Push,Automated email re-engagement.
15958.0,312,3,388.64,2,3,2,232,7,At Risk,1,104.35,0,0.31400132607821163,78.51678429744415,Standard Retention Push,Automated email re-engagement.
15959.0,591,3,579.49,1,3,3,133,7,Others / Need Attention,0,0.0,1,0.11214487090887659,35.77589010227411,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15960.0,283,4,410.95,2,4,2,242,8,At Risk,0,0.0,1,0.40353848707443263,84.52373343856588,Standard Retention Push,Automated email re-engagement.
15961.0,288,1,451.29,2,1,2,212,5,About to Sleep,0,0.0,1,0.2730442338314958,114.89033576613312,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15962.0,358,1,295.83,1,1,2,112,4,Hibernating / Lost,0,0.0,1,0.2110301663443226,65.19214420488615,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15964.0,572,1,272.96,1,1,2,112,4,Hibernating / Lost,0,0.0,1,0.08622108763965775,27.53996321710043,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15965.0,276,10,2323.64,2,5,4,254,11,At Risk,3,689.45,0,0.6136749352916602,268.7341962370117,Standard Retention Push,Automated email re-engagement.
15966.0,359,1,426.53,1,1,2,112,4,Hibernating / Lost,0,0.0,1,0.21021790961478382,90.13825829890649,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15967.0,227,11,2796.57,3,5,5,355,13,Loyal Customers,1,245.03,0,0.6596366965353607,304.40100280324646,Cross-Sell Drive,Recommend bundle products based on purchase history.
15968.0,297,1,418.05,2,1,2,212,5,About to Sleep,0,0.0,1,0.26443412367979724,111.26741199136292,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15969.0,94,3,769.65,4,3,3,433,10,Loyal Customers,2,357.4,0,0.5451017447237088,180.76331291376496,Cross-Sell Drive,Recommend bundle products based on purchase history.
15970.0,212,2,1017.32,3,3,3,333,9,Loyal Customers,0,0.0,1,0.40165617180215474,166.38320663018405,Cross-Sell Drive,Recommend bundle products based on purchase history.
15971.0,17,13,3812.43,5,5,5,555,15,Champions,5,2090.4,0,0.8596910173628824,542.0852776148066,VIP Loyalty Program,"Early access to new launches, zero discount needed."
15972.0,365,5,1810.27,1,4,4,144,9,Can't Lose Them,0,0.0,1,0.2545665940199868,121.27724194511589,Executive Outreach,Feedback survey + customized high-value offer.
15973.0,275,3,988.44,2,3,3,233,8,At Risk,0,0.0,1,0.40211165248291925,160.94710822008264,Standard Retention Push,Automated email re-engagement.
15974.0,4,6,2895.01,5,4,5,545,14,Champions,1,547.14,0,0.8074882930956708,587.3420994615668,VIP Loyalty Program,"Early access to new launches, zero discount needed."
15976.0,74,6,1746.64,4,4,4,444,12,Champions,0,0.0,1,0.7141439807498647,395.0705657219452,VIP Loyalty Program,"Early access to new launches, zero discount needed."
15978.0,341,2,2180.64,2,3,4,234,9,At Risk,1,1098.78,0,0.3668900944015503,281.5551218197881,Standard Retention Push,Automated email re-engagement.
15979.0,511,1,329.22,1,1,2,112,4,Hibernating / Lost,0,0.0,1,0.11267771468902377,50.07214524342353,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15980.0,163,5,4955.0,3,4,5,345,12,Loyal Customers,2,1638.68,0,0.6370968932575387,655.3680289610284,Cross-Sell Drive,Recommend bundle products based on purchase history.
15981.0,46,19,8412.49,4,5,5,455,14,Champions,2,950.28,0,0.8688703627821415,986.8700433109137,VIP Loyalty Program,"Early access to new launches, zero discount needed."
15982.0,514,1,324.51,1,1,2,112,4,Hibernating / Lost,0,0.0,1,0.11122560869859222,49.4268529399507,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15983.0,269,7,3632.07,2,4,5,245,11,At Risk,1,326.75,0,0.5957091794824928,344.5492651615963,Standard Retention Push,Automated email re-engagement.
15984.0,9,27,7770.41,5,5,5,555,15,Champions,3,988.91,0,0.9089686457719234,1157.4984390090244,VIP Loyalty Program,"Early access to new launches, zero discount needed."
15985.0,32,7,2715.28,5,4,5,545,14,Champions,0,0.0,1,0.7907748206751322,523.9314110823984,VIP Loyalty Program,"Early access to new launches, zero discount needed."
15986.0,290,1,186.3,2,1,1,211,4,About to Sleep,1,168.12,0,0.2326039184277835,55.90370938383133,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15987.0,29,7,1437.27,5,4,4,544,13,Champions,1,244.86,0,0.757613624100536,284.50656206990857,VIP Loyalty Program,"Early access to new launches, zero discount needed."
15988.0,460,2,612.06,1,3,3,133,7,Others / Need Attention,1,158.03,0,0.18795855711443976,61.782821150993406,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15989.0,284,2,372.51,2,3,2,232,7,At Risk,0,0.0,1,0.33686767888145264,89.41299324130428,Standard Retention Push,Automated email re-engagement.
15990.0,196,6,1619.31,3,4,4,344,11,Loyal Customers,1,390.74,0,0.5572331482815996,298.97923653932054,Cross-Sell Drive,Recommend bundle products based on purchase history.
15991.0,443,1,150.55,1,1,1,111,3,Hibernating / Lost,0,0.0,1,0.12594511329034563,30.637721074217357,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15992.0,305,2,854.61,2,3,3,233,8,At Risk,1,41.99,0,0.3601155105103182,123.0949134084997,Standard Retention Push,Automated email re-engagement.
15994.0,320,2,775.11,2,3,3,233,8,At Risk,1,427.07,0,0.3434659315384778,119.97073071904019,Standard Retention Push,Automated email re-engagement.
15995.0,323,1,696.19,2,1,3,213,6,About to Sleep,0,0.0,1,0.27990249578977544,143.12881610581186,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
15996.0,25,6,1534.08,5,4,4,544,13,Champions,1,152.82,0,0.7552785855787536,331.19842605626206,VIP Loyalty Program,"Early access to new launches, zero discount needed."
15998.0,80,14,7330.43,4,5,5,455,14,Champions,2,977.91,0,0.8270570382821255,947.230254553473,VIP Loyalty Program,"Early access to new launches, zero discount needed."
15999.0,644,1,20.4,1,1,1,111,3,Hibernating / Lost,0,0.0,1,0.05137147191491831,45.16736027397292,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
16001.0,290,1,583.39,2,1,3,213,6,About to Sleep,0,0.0,1,0.3134032215704252,165.49860993498717,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
16002.0,534,1,169.21,1,1,1,111,3,Hibernating / Lost,0,0.0,1,0.08468177230656293,19.85071139135993,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
16003.0,43,8,4672.36,4,5,5,455,14,Champions,2,941.47,0,0.8252847399513361,721.6933774471928,VIP Loyalty Program,"Early access to new launches, zero discount needed."
16004.0,383,5,2146.39,1,4,4,144,9,Can't Lose Them,0,0.0,1,0.23828838375345074,149.44066922892816,Executive Outreach,Feedback survey + customized high-value offer.
16005.0,91,8,2118.91,4,5,4,454,13,Champions,2,317.31,0,0.7529587394774334,380.4766073951755,VIP Loyalty Program,"Early access to new launches, zero discount needed."
16006.0,120,2,347.17,3,3,2,332,8,Loyal Customers,0,0.0,1,0.4612594828108584,116.2952658160289,Cross-Sell Drive,Recommend bundle products based on purchase history.
16007.0,89,5,2106.65,4,4,4,444,12,Champions,2,968.49,0,0.6921903196695648,443.45501497733613,VIP Loyalty Program,"Early access to new launches, zero discount needed."
16008.0,113,13,5044.5,3,5,5,355,13,Loyal Customers,2,339.63,0,0.7825731280963311,784.4796804442637,Cross-Sell Drive,Recommend bundle products based on purchase history.
16009.0,68,1,462.19,4,1,2,412,7,New Customers,3,530.52,0,0.48805170490064953,212.42417828314305,Onboarding Sequence,10% discount on 2nd purchase within 30 days.
16010.0,154,11,1724.06,3,5,4,354,12,Loyal Customers,0,0.0,1,0.6926446867881558,159.24824013535763,Cross-Sell Drive,Recommend bundle products based on purchase history.
16011.0,1,25,4713.16,5,5,5,555,15,Champions,4,1167.3,0,0.9068839836925022,920.8607953453599,VIP Loyalty Program,"Early access to new launches, zero discount needed."
16012.0,37,4,2706.62,4,4,5,445,13,Champions,1,283.17,0,0.7748808749305925,502.397805661912,VIP Loyalty Program,"Early access to new launches, zero discount needed."
16013.0,7,72,43725.18,5,5,5,555,15,Champions,12,13721.26,0,0.9770788202203112,8605.566940901881,VIP Loyalty Program,"Early access to new launches, zero discount needed."
16014.0,61,4,997.82,4,4,3,443,11,Champions,1,132.45,0,0.6703970877101322,233.17847060340128,VIP Loyalty Program,"Early access to new launches, zero discount needed."
16016.0,105,7,1842.75,4,4,4,444,12,Champions,4,691.19,0,0.6892864122322679,320.7880707712796,VIP Loyalty Program,"Early access to new launches, zero discount needed."
16017.0,326,4,1341.95,2,4,4,244,10,At Risk,1,211.88,0,0.45245296120928014,162.2208638900652,Standard Retention Push,Automated email re-engagement.
16018.0,89,3,451.13,4,3,2,432,9,Loyal Customers,1,247.0,0,0.5001384364107658,130.7528214128723,Cross-Sell Drive,Recommend bundle products based on purchase history.
16019.0,45,25,16631.86,4,5,5,455,14,Champions,2,833.99,0,0.8896985506714286,1902.3872095162315,VIP Loyalty Program,"Early access to new launches, zero discount needed."
16021.0,304,2,532.25,2,3,2,232,7,At Risk,0,0.0,1,0.3154669544700687,99.2786434600113,Standard Retention Push,Automated email re-engagement.
16022.0,169,1,628.28,3,1,3,313,7,Others / Need Attention,0,0.0,1,0.36172497767703427,184.9689395042056,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
16023.0,101,2,500.69,4,3,2,432,9,Loyal Customers,1,219.12,0,0.47751084279092726,142.45783454227447,Cross-Sell Drive,Recommend bundle products based on purchase history.
16024.0,320,2,232.96,2,3,1,231,6,At Risk,1,251.24,0,0.2578300223669572,49.41073345553835,Standard Retention Push,Automated email re-engagement.
16027.0,0,15,2048.36,5,5,4,554,14,Champions,0,0.0,1,0.8526157885059387,480.83196854248916,VIP Loyalty Program,"Early access to new launches, zero discount needed."
16028.0,504,1,82.2,1,1,1,111,3,Hibernating / Lost,0,0.0,1,0.09671298152756302,18.87160083523366,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
16029.0,2,96,95488.44,5,5,5,555,15,Champions,11,26720.7,0,0.9894562655029695,13888.492381900569,VIP Loyalty Program,"Early access to new launches, zero discount needed."
16030.0,218,1,331.24,3,1,2,312,6,Others / Need Attention,0,0.0,1,0.2667539505598009,106.21634186839384,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
16031.0,1,2,548.94,5,3,2,532,10,Loyal Customers,0,0.0,1,0.5913707050473598,255.26968329991672,Cross-Sell Drive,Recommend bundle products based on purchase history.
16032.0,365,6,1970.45,1,4,4,144,9,Can't Lose Them,0,0.0,1,0.2607091909784711,160.90807991513606,Executive Outreach,Feedback survey + customized high-value offer.
16033.0,17,23,7898.03,5,5,5,555,15,Champions,4,2938.1,0,0.8941251518156628,1169.095869748873,VIP Loyalty Program,"Early access to new launches, zero discount needed."
16034.0,105,6,928.72,4,4,3,443,11,Champions,0,0.0,1,0.6364602136753177,184.81911934648937,VIP Loyalty Program,"Early access to new launches, zero discount needed."
16035.0,469,1,217.73,1,1,1,111,3,Hibernating / Lost,0,0.0,1,0.11265563290165403,25.043745436472307,Suppress / Low-Cost Ads,Exclude from paid campaigns to save marketing budget.
16036.0,172,3,1986.65,3,3,4,334,10,Loyal Customers,1,570.19,0,0.5082325126069545,334.03004145652744,Cross-Sell Drive,Recommend bundle products based on purchase history.
16037.0,178,5,1509.34,3,4,4,344,11,Loyal Customers,0,0.0,1,0.5708836039175793,244.532110140913,Cross-Sell Drive,Recommend bundle products based on purchase history.
16038.0,86,2,393.33,4,3,2,432,9,Loyal Customers,1,78.45,0,0.495757613585153,132.4554729775326,Cross-Sell Drive,Recommend bundle products based on purchase history.
16039.0,332,2,456.4,2,3,2,232,7,At Risk,0,0.0,1,0.2867945777805344,76.12235679564183,Standard Retention Push,Automated email re-engagement.
16040.0,57,6,1979.53,4,4,4,444,12,Champions,1,437.37,0,0.7307318134124929,471.56515058557613,VIP Loyalty Program,"Early access to new launches, zero discount needed."
16041.0,50,2,2739.8,4,3,5,435,12,Loyal Customers,1,426.6,0,0.6839975665931468,490.21018134209186,Cross-Sell Drive,Recommend bundle products based on purchase history.
